slide_id,label
TCGA-60-2710-11A-01-BS1.570f0c48-7d79-4fe3-9273-b272337e40fe,normal_tissue
TCGA-56-7579-11A-01-TS1.e6d6414e-facb-4c69-909b-054388331734,normal_tissue
TCGA-77-8009-11A-01-TS1.bdce9a7b-bafe-4dfd-a00a-c529f5b88dcd,normal_tissue
TCGA-93-A4JO-01A-02-TS2.FEAD5F22-72C6-409A-87C3-E582D075E899,tumor_tissue
TCGA-94-7557-01A-01-TS1.816f9fcb-53a3-4105-aa0b-a160d485c2a6,tumor_tissue
TCGA-86-8279-01A-01-TS1.6344f01b-f8a4-4d9f-af7f-351a0c62fa7e,tumor_tissue
TCGA-44-6775-01C-01-BS1.73DE5DC4-93DD-45B9-A12B-69FFFEE1269C,tumor_tissue
TCGA-34-5929-01A-01-BS1.e00169ea-27e7-496b-adec-3d3e486ce388,tumor_tissue
TCGA-50-5072-01A-02-BS2.37dae380-2992-4773-8396-73ee1fc59547,tumor_tissue
TCGA-86-A4P8-01A-01-TSA.24B363A7-C783-4351-AF50-FB0F09BFD014,tumor_tissue
TCGA-49-AAR2-11A-01-TSA.36CCFDB7-FB56-4E56-9CDB-16A64499C52A,normal_tissue
TCGA-77-6843-11A-01-TS1.b26b7dd7-2129-4e60-8c96-00ac0528aa7a,normal_tissue
TCGA-86-8074-01A-01-BS1.9b6a32f7-07bb-4e59-aa64-487c6a43edab,tumor_tissue
TCGA-55-7994-11A-01-TS1.5b13e9f4-3188-462a-b794-78b80c24e5ce,normal_tissue
TCGA-55-8206-01A-01-TS1.4188b107-092e-405f-b035-50b55ebd53c5,tumor_tissue
TCGA-99-8032-11A-01-TS1.56c5d377-c544-4d59-bdc6-d3fc44d497ec,normal_tissue
TCGA-21-1076-01A-01-TS1.545d266b-d86f-4f83-8f5b-a57524f7e074,tumor_tissue
TCGA-33-AASD-11A-01-TSA.0E7E7F53-C415-437C-B388-2566CDFE8D4E,normal_tissue
TCGA-77-6843-01A-01-BS1.f4c3c60a-8e55-4797-8439-a1570a24090e,tumor_tissue
TCGA-73-4662-01A-01-BS1.8080e628-4e9a-4055-9d79-d00c4bb7136d,tumor_tissue
TCGA-MP-A4T9-01A-01-TSA.B7A40984-AD7A-4BBD-8BEB-AF66CB6B8382,tumor_tissue
TCGA-55-5899-01A-01-TS1.cc1d9936-fc06-46a0-83c6-8afe05723f06,tumor_tissue
TCGA-77-8007-01A-01-BS1.f552a107-a733-4fa2-8ac4-a5d723255f3e,tumor_tissue
TCGA-86-8358-01A-01-BS1.52e2fcc8-cbc7-4239-ae63-34b8fd55d120,tumor_tissue
TCGA-L3-A4E7-01A-01-TSA.77623172-E179-41DE-969F-C1B8628A00CF,tumor_tissue
TCGA-50-5944-01A-01-TS1.f05f3c1f-13eb-48fe-b6fa-55c426792f17,tumor_tissue
TCGA-05-5425-01A-01-BS1.259004dc-6769-4f66-afa3-57a4d8e0edb5,tumor_tissue
TCGA-05-5428-01A-01-BS1.25096a3c-8106-4fa7-a303-511e4d917b05,tumor_tissue
TCGA-78-7536-01A-01-BS1.976e5028-cc47-4c8b-a069-b8aa4761acda,tumor_tissue
TCGA-49-4486-11A-01-BS1.8386ad76-7af2-4a90-a85a-bcfbdcbfd51c,normal_tissue
TCGA-44-6147-11A-01-TS1.26eb9ae5-6c07-4c2c-ad4c-30ce3c75cd5f,normal_tissue
TCGA-55-7903-11A-01-TS1.b51675db-68e0-4391-8845-60b7d9a59b5c,normal_tissue
TCGA-68-7756-01A-01-BS1.e7ff263e-06de-46d6-97bc-ab18478b3760,tumor_tissue
TCGA-22-5489-11A-01-TS1.5c367444-2803-4d08-8ff6-f541844cfd56,normal_tissue
TCGA-NC-A5HM-01A-01-TSA.13947B81-4DB8-464A-9225-73DAB87BDABF,tumor_tissue
TCGA-55-8511-01A-01-TS1.65c0724b-97bf-431c-864c-176194c94a3d,tumor_tissue
TCGA-37-4130-01A-01-BS1.9b1fb628-6583-4d3b-9449-d780b9f8c498,tumor_tissue
TCGA-66-2770-11A-01-BS1.ff15eeb9-550e-4c78-90cc-a6cce8ccc3df,normal_tissue
TCGA-44-3918-11A-01-TS1.a4fa986d-8039-4994-a1ce-b99403de19b5,normal_tissue
TCGA-55-7725-11A-01-TS1.d8292bd1-9e43-46cd-9279-528a1ebc42f2,normal_tissue
TCGA-44-3918-01B-01-BS1.B0A5703D-4C07-4F25-A6D3-D240BD970D5E,tumor_tissue
TCGA-38-4625-01A-01-BS1.41ab814e-649f-4086-b676-fd0d2782ea87,tumor_tissue
TCGA-85-A513-01A-01-TSA.44908E6B-89F8-40E4-B603-63880803E82B,tumor_tissue
TCGA-75-5126-01A-01-BS1.2f8a1e41-168c-4f5d-9d64-cf540f6b57fd,tumor_tissue
TCGA-63-A5MY-01A-01-TSA.8D38D0EB-16AC-462F-90D3-2BEA66E8F15C,tumor_tissue
TCGA-55-1592-01A-01-TS1.b3070338-f5de-401d-a587-dbc8041a270b,tumor_tissue
TCGA-73-4658-01A-01-TS1.d6b05aa8-63b5-4568-9708-a764521ddaef,tumor_tissue
TCGA-56-1622-01A-01-BS1.3b63e4a5-0775-40ea-ad37-fe3368bbf10b,tumor_tissue
TCGA-44-2656-01A-01-BS1.82bbeb8f-6e54-49bd-95bf-75eda3c80c23,tumor_tissue
TCGA-55-6986-01A-01-TS1.5508ea92-e4fe-4449-8d8c-b6abb4275f5a,tumor_tissue
TCGA-60-2710-01A-01-BS1.2e7e5a57-cb39-44d5-9342-1d0e3cfbaa84,tumor_tissue
TCGA-78-7542-01A-01-BS1.3abc9047-55d9-4cc0-bd4f-abcfb4b3092f,tumor_tissue
TCGA-75-5125-01A-01-TS1.4de89cad-8351-4954-901b-79bf24c752ad,tumor_tissue
TCGA-62-A46U-01A-01-TS1.2A8C9636-86E7-4D76-9192-707AF25DF229,tumor_tissue
TCGA-MF-A522-01A-01-TS1.8C295648-89A7-4043-AFF3-9397012B3669,tumor_tissue
TCGA-55-6987-01A-01-TS1.af7f2077-daf4-47c8-b1b5-2c32f0eae9a7,tumor_tissue
TCGA-05-4403-01A-01-BS1.f732ca27-f2a5-4183-a35a-6f6fd3cc8392,tumor_tissue
TCGA-66-2785-01A-01-TS1.6ff7997b-3593-4008-a8b0-e8e2c521c9a5,tumor_tissue
TCGA-73-4666-01A-01-BS1.d9e4b34d-aed3-4b69-892d-a7a267fc8447,tumor_tissue
TCGA-43-6647-01A-01-BS1.ce9d8652-0404-4899-9c84-48d036ee55dc,tumor_tissue
TCGA-66-2787-11A-01-TS1.c93b152b-6694-4277-a5e8-6c41584935a8,normal_tissue
TCGA-44-6148-01A-01-BS1.9d9de45e-0870-4e9a-941d-701a231b2301,tumor_tissue
TCGA-91-6829-01A-01-BS1.8ec1007b-5ff9-4bc0-b538-f9130c754614,tumor_tissue
TCGA-55-8621-01A-01-TS1.a1eca950-00a8-4d11-9233-0a04c29bf128,tumor_tissue
TCGA-98-A53H-01A-01-TS1.C1FC4446-AA1B-485D-BCBB-C6861A557E0F,tumor_tissue
TCGA-43-6771-01A-01-BS1.5851788a-d535-4bab-8e8c-bf1ef8408a2b,tumor_tissue
TCGA-44-2666-01A-01-TS1.115c75b4-eded-4865-ac27-eac3e9a4230c,tumor_tissue
TCGA-83-5908-01A-01-BS1.747c3502-f405-453d-b154-92b9b8fd6a4c,tumor_tissue
TCGA-05-4430-01A-02-BS2.4f136698-11e3-4ba5-90ed-490dd15b0b38,tumor_tissue
TCGA-97-8179-01A-01-TS1.a0f057a9-7b89-4161-a0a4-52adc66153d5,tumor_tissue
TCGA-MP-A4T7-01A-01-TSA.5FF42954-1596-49E0-B739-ADCD1C58FFEA,tumor_tissue
TCGA-75-7030-01A-01-BS1.b8c1df1f-aa9c-467b-9e98-9cf5bcb19c92,tumor_tissue
TCGA-44-4112-01B-06-BS6.A229C77A-9386-47FE-BDED-15541C9A4D19,tumor_tissue
TCGA-49-AAR0-11A-01-TSA.0B0F6078-45B9-4BAC-91E3-560F55D5EBF0,normal_tissue
TCGA-37-A5EL-01A-01-TSA.58C8AF98-6A87-4C7A-AFB6-4CB0F9511F9B,tumor_tissue
TCGA-77-A5G8-01B-01-TS1.5F55DF6E-6663-4907-B8D1-2C60F688B91E,tumor_tissue
TCGA-33-4583-01A-01-TS1.830e38ec-cc85-411b-8675-74a6214f8735,tumor_tissue
TCGA-64-1681-01A-01-TS1.95ef9027-459a-4796-97a2-773e7cfed3ee,tumor_tissue
TCGA-44-6775-11A-02-TS2.2395DC26-FED1-4B8D-B76F-029863528E71,normal_tissue
TCGA-44-6146-11A-01-TS1.13e1f3d5-428f-467d-9555-404afbab6493,normal_tissue
TCGA-64-5774-01A-01-TS1.1b1c8581-82a8-43a9-a780-ec43f1c386e2,tumor_tissue
TCGA-22-4591-11A-01-BS1.d6f5fd0c-170c-4bb9-bcad-b10191175ea4,normal_tissue
TCGA-55-8512-01A-01-TS1.f7ed2551-3e44-4860-8ca1-813936043602,tumor_tissue
TCGA-44-3918-11A-01-BS1.879a5861-a054-4314-9b16-31cc9241f8f2,normal_tissue
TCGA-91-A4BD-01A-01-TSA.93F9E15F-EAC4-4DE1-85A5-626B58BF7B99,tumor_tissue
TCGA-44-2662-01A-01-BS1.f7ba5b6b-8a26-4cf2-8b0c-db76298ca502,tumor_tissue
TCGA-55-7911-01A-01-TS1.b54d3799-0647-4966-910f-c880f646386d,tumor_tissue
TCGA-73-4662-11A-01-BS1.90acd924-122d-4bbc-adc1-0219c939421d,normal_tissue
TCGA-64-1678-01A-01-BS1.7cb663b8-f94b-4803-b581-317aaa10d113,tumor_tissue
TCGA-44-2666-01A-01-BS1.7df801b9-da76-40b6-8d4b-1227cef4f002,tumor_tissue
TCGA-58-8392-11A-01-TS1.3270b27c-696e-4300-b347-988a51a9c91f,normal_tissue
TCGA-49-4505-11A-01-TS1.860cdaa2-6634-454c-a536-fe5a320761ab,normal_tissue
TCGA-78-7156-01A-01-TS1.b87a0bce-676c-437a-be81-6cf7854d8385,tumor_tissue
TCGA-18-3406-01A-01-BS1.64ccb223-fed0-4472-92f0-8789ac4afc59,tumor_tissue
TCGA-34-2604-01A-01-BS1.ad0f671c-5a60-48ab-a073-92183331e6db,tumor_tissue
TCGA-49-4501-01A-01-TS1.a4690842-db9d-4f6f-8e45-2a81ad668470,tumor_tissue
TCGA-22-4604-11A-01-TS1.c9586bad-95e3-4d8d-983e-204a37c10e48,normal_tissue
TCGA-49-4490-11A-01-BS1.377f1123-436c-49fe-b375-058e084b8a49,normal_tissue
TCGA-75-7025-01A-01-TS1.90ebf9d8-a329-4ae0-b62f-8f79b0b9d800,tumor_tissue
TCGA-66-2755-01A-01-BS1.e052d5dd-852d-4835-bace-71bbb1ca3325,tumor_tissue
TCGA-85-8479-01A-01-TS1.81b452cf-4115-4c9f-9361-f4413d9465be,tumor_tissue
TCGA-58-8386-11A-01-TS1.7276c7ee-44c5-45e8-a8cd-1e456dc4795f,normal_tissue
TCGA-44-3919-01A-02-BS2.89f5632a-fd56-43a7-9aa3-82596731f6da,tumor_tissue
TCGA-77-6844-11A-01-TS1.54ffb26e-d883-4535-be6c-915d8290e3b7,normal_tissue
TCGA-34-8456-01A-01-BS1.b64ed6d6-db32-486e-bd90-bcc4397d7446,tumor_tissue
TCGA-46-6025-01A-01-BS1.f6e64dad-a9ab-46dc-a96b-a6249bd0fba0,tumor_tissue
TCGA-60-2715-11A-01-TS1.267cb129-3ce8-440b-bf92-6453da213785,normal_tissue
TCGA-85-8666-01A-01-BS1.58c37682-fd2b-4e4f-a636-62b81f61d6ff,tumor_tissue
TCGA-49-AARN-11A-01-TS1.B81BDA09-A6E3-4E1F-930F-71A6EC13B7C3,normal_tissue
TCGA-22-1000-01A-01-TS1.b6d477cc-b93f-407d-a0d3-a002d569807e,tumor_tissue
TCGA-55-8508-11A-01-TS1.0254859a-e75d-414c-b6fe-4085097983bc,normal_tissue
TCGA-69-7765-01A-01-TS1.9ba2967f-d8c5-4ade-8f10-85851a7881fc,tumor_tissue
TCGA-39-5030-11A-01-TS1.ee457fcd-f8fd-41a6-ac0c-94b160891585,normal_tissue
TCGA-66-2727-11A-01-TS1.989dd4b0-1229-4c0a-ae23-19aee9483f81,normal_tissue
TCGA-66-2790-11A-01-TS1.fea4e1f4-7c95-4bf4-98b3-c14137952a74,normal_tissue
TCGA-66-2780-11A-01-TS1.6a54b201-2123-4e7a-a806-f2e3e0605de1,normal_tissue
TCGA-55-6971-11A-01-TS1.ece1687e-74b2-43d2-a397-7c630d9b70cf,normal_tissue
TCGA-55-7914-01A-01-TS1.adcedb05-a966-407a-96e5-caa39d42ffe1,tumor_tissue
TCGA-44-2665-01B-05-BS5.47F3F3DF-1904-4F32-B565-9B384D19A23A,tumor_tissue
TCGA-21-1081-01A-01-BS1.6446a1fd-2fba-4f1f-b2d6-e6f1735f0faf,tumor_tissue
TCGA-60-2725-11A-01-TS1.dbd0dc72-ea63-47e2-ada6-557ba3fe250b,normal_tissue
TCGA-J1-A4AH-01A-03-TSC.ECE9F5FA-FC5A-4649-9F26-A1835590556E,tumor_tissue
TCGA-49-AAQV-11A-01-TSA.DD8E00B5-89C3-45A0-98F3-7CCD2C99E430,normal_tissue
TCGA-92-7340-11A-01-TS1.51562ff0-25ee-4210-baf0-75543e5f1fb8,normal_tissue
TCGA-44-2661-01A-01-BS1.454ae128-140c-4bc3-98d6-529a9e0808f4,tumor_tissue
TCGA-MP-A4T6-01A-03-TSC.DC283477-48E1-4EB5-AC22-B73FFFA34CC3,tumor_tissue
TCGA-55-7911-11A-01-TS1.a095ee17-993e-42a4-b1aa-bf44204029fc,normal_tissue
TCGA-55-7995-11A-01-TS1.53d3e69d-1d80-47f4-86bd-ea368ca1eb03,normal_tissue
TCGA-86-8054-01A-01-TS1.1ea30d7b-fce1-4660-baeb-2eba417800b4,tumor_tissue
TCGA-66-2789-01A-01-BS1.515329c2-2c6c-4254-88d8-a26b5d72adec,tumor_tissue
TCGA-34-2600-11A-01-BS1.dd70f786-4ac1-4dfc-b66c-281e19edf374,normal_tissue
TCGA-37-4129-01A-01-TS1.0eb9f716-7dc1-4547-b32c-744a64babe40,tumor_tissue
TCGA-55-7903-01A-01-TS1.cd6764d6-ef02-419e-88b6-88cbfd54bff9,tumor_tissue
TCGA-86-8668-01A-01-BS1.09c0a91a-64fb-4b77-a7e6-ba8def98c86d,tumor_tissue
TCGA-91-6847-01A-01-TS1.9961f002-08f9-4406-ab62-59d39ae513bb,tumor_tissue
TCGA-85-A50M-01A-02-TSB.C1119D51-07FE-4BBB-A713-78833AA64C0D,tumor_tissue
TCGA-55-8514-01A-01-TS1.0e0f5cf3-96e9-4a35-aaed-4340df78d389,tumor_tissue
TCGA-55-7727-01A-01-TS1.c03d5347-fa79-4260-978c-283a41313a4b,tumor_tissue
TCGA-64-1679-01A-01-BS1.06dc184d-224d-4602-8194-fcc9392033f4,tumor_tissue
TCGA-66-2759-11A-01-BS1.d509fc55-06c7-4fb7-9c42-a9a62fc3ec5f,normal_tissue
TCGA-22-1011-01A-01-BS1.e5637aa9-e3af-4541-be66-e24d508a7516,tumor_tissue
TCGA-55-8205-01A-01-TS1.2be8a54c-5344-43cc-819f-636498bb2e2b,tumor_tissue
TCGA-91-6836-11A-01-TS1.269174cd-2593-4e3c-a52a-3c0496b059ed,normal_tissue
TCGA-22-5482-11A-01-TS1.d3a36849-353b-4b5e-85eb-b7ff8242e452,normal_tissue
TCGA-34-5928-01A-01-TS1.61f2db61-3f7b-4549-a5e5-3491a6e5490a,tumor_tissue
TCGA-55-8507-01A-01-TS1.f6baa937-6390-4b2f-916b-705be1bb8926,tumor_tissue
TCGA-22-4601-01A-01-TS1.0669d821-24fc-401a-bc54-32465f46b45b,tumor_tissue
TCGA-50-6595-11A-01-TS1.9aa7c8df-9306-4f4c-8f85-a70d4cbdbcbf,normal_tissue
TCGA-64-5779-01A-01-BS1.b789b286-ced2-4605-9b68-860cc9eb8f1e,tumor_tissue
TCGA-22-4595-11A-01-TS1.472306d2-f9d5-4f89-8f0a-7dbd32805775,normal_tissue
TCGA-66-2765-11A-01-TS1.62510a9b-56f5-4261-8ec6-393287906ab0,normal_tissue
TCGA-90-6837-01A-01-TS1.69f0e959-69ae-49a7-906a-870c2e3c4553,tumor_tissue
TCGA-78-7154-01A-01-TS1.da270c1b-b487-44e8-b9a0-0394e06dcdad,tumor_tissue
TCGA-05-4396-01A-02-BS2.23cf2a72-6fe5-4fb4-91e8-fd855bfce541,tumor_tissue
TCGA-90-7964-01A-01-BS1.e6e284a9-c179-41dc-9c15-28ba4e941111,tumor_tissue
TCGA-56-A62T-01A-01-TS1.E3B64735-90EE-436F-901E-6F2582F17D69,tumor_tissue
TCGA-55-6978-11A-01-TS1.6f7fefca-7318-4df5-8aba-28426168b874,normal_tissue
TCGA-18-3417-11A-01-TS1.ac68543a-bb8a-4ec0-a056-bec12c9ef66e,normal_tissue
TCGA-O2-A52W-01A-01-TS1.9AFB0258-8E79-4108-BBEE-1C148D99A82D,tumor_tissue
TCGA-85-7697-01A-01-BS1.e744ec67-deb0-46df-ad0e-39d488bc8b2b,tumor_tissue
TCGA-22-4607-01A-01-TS1.4c2446a1-63d0-42f8-8674-0e052303f2fc,tumor_tissue
TCGA-86-7714-01A-01-TS1.459126fb-76b3-41d3-8a00-c575e3342045,tumor_tissue
TCGA-60-2714-01A-01-BS1.c92b1121-6825-4588-9f5e-a89f1e40cc50,tumor_tissue
TCGA-55-8513-11A-01-TS1.279f9718-ec09-4a72-ae91-5147627deb10,normal_tissue
TCGA-18-3411-01A-01-BS1.45372e19-1f8e-4d40-8df1-76ed5e0d8bae,tumor_tissue
TCGA-77-A5G7-01B-01-TS1.60CBA44D-36B7-4476-A509-1338AA1141C2,tumor_tissue
TCGA-18-5592-11A-01-TS1.d40b8758-20ca-4d59-88bb-502cceed8995,normal_tissue
TCGA-62-8394-01A-01-BS1.0f4005f6-a14a-4cc8-8ce8-62c9cfbd2e3b,tumor_tissue
TCGA-86-7711-01A-01-TS1.e8d497c1-a439-4a60-a144-7196f2781aa2,tumor_tissue
TCGA-55-6985-11A-01-TS1.a7338f79-bd29-4dea-b513-8907eac3d604,normal_tissue
TCGA-66-2756-11A-01-TS1.1959785b-e299-41da-9f22-0cd601df48a1,normal_tissue
TCGA-77-A5GA-01A-01-TS1.72DDD4A4-6360-4780-824C-D5F6B197F00A,tumor_tissue
TCGA-35-5375-01A-01-TS1.27e6fc22-66c0-4d17-981d-2b34a17edd49,tumor_tissue
TCGA-L9-A7SV-01A-01-TS1.E157B486-A95D-4D6F-9978-1B323B4B7065,tumor_tissue
TCGA-50-5051-01A-01-BS1.f3f92997-5cb7-477a-b819-dfc3679f488e,tumor_tissue
TCGA-66-2742-11A-01-TS1.fb55ee35-a09a-4f28-90fc-ee893e4a4537,normal_tissue
TCGA-63-A5MH-01A-01-TS1.6BC6007E-8F8F-4B1D-ACF8-24524CE2411D,tumor_tissue
TCGA-44-7672-11A-01-TS1.56f18fbf-350e-49a7-8bba-6246617bc001,normal_tissue
TCGA-97-8174-01A-01-TS1.f19910fa-2262-4965-9841-b73767571290,tumor_tissue
TCGA-98-8020-11A-01-TS1.af517c4a-ec06-48ae-9c1a-79393f6a7584,normal_tissue
TCGA-69-7978-01A-01-TS1.0ca29f79-55a2-4dd7-9cfc-dd5ecdce23cb,tumor_tissue
TCGA-18-4721-11A-01-TS1.aceadc45-7010-4792-9e19-8b59d5fc5e0d,normal_tissue
TCGA-90-7766-01A-01-BS1.06d0329b-b0f2-4967-a179-150ba4f02404,tumor_tissue
TCGA-66-2785-01A-01-BS1.ec27a244-39a8-4011-ad19-242d6b26a733,tumor_tissue
TCGA-50-6597-01A-01-BS1.3e4e3440-5a91-404c-a98a-920ec36b179d,tumor_tissue
TCGA-05-4390-01A-02-BS2.a85d2b2a-2e47-475f-8c98-318ae02e16c4,tumor_tissue
TCGA-22-5483-11A-01-TS1.e004d84a-4383-41e1-8f36-4c17377ddfdd,normal_tissue
TCGA-49-4506-11A-01-BS1.4a6ab66a-10f3-4a93-b2ed-ac49fbafef47,normal_tissue
TCGA-38-4626-01A-01-TS1.b856b974-e498-4a8a-a649-bc321c90622a,tumor_tissue
TCGA-98-8022-11A-01-TS1.89b7111e-c776-4247-84d7-592022de6b45,normal_tissue
TCGA-78-7166-01A-01-TS1.78dca0d1-de0d-4ba4-b645-ff65eaef7771,tumor_tissue
TCGA-55-6543-01A-01-TS1.610c1bda-86df-4f39-8621-ef0228f25ad1,tumor_tissue
TCGA-66-2800-01A-01-TS1.18e98576-19e7-407c-9fdf-cc6491b8062a,tumor_tissue
TCGA-66-2765-11A-01-BS1.03683356-18f2-4deb-a6ff-867648b60e76,normal_tissue
TCGA-39-5036-11A-01-TS1.b532e366-2634-43f0-8a77-6a51a80dfd2d,normal_tissue
TCGA-56-8307-11A-01-TS1.003f4d0a-5ba4-433a-919f-56d4d1b1b445,normal_tissue
TCGA-56-A4BW-01A-01-TS1.CF388F43-5201-4D9C-87A9-330ECF7581FE,tumor_tissue
TCGA-44-7662-11A-01-TS1.7b0b1cae-537a-415f-9f7a-c6cbbb6a9687,normal_tissue
TCGA-44-6779-01A-01-BS1.e55cc68b-4f36-4d22-a4b7-9af0417a4171,tumor_tissue
TCGA-18-3421-01A-01-BS1.fbc15d3d-6c4e-4fb5-8ca2-3510a827f101,tumor_tissue
TCGA-64-5775-01A-01-TS1.3ae343ff-7148-480e-aaa6-9b3b32097479,tumor_tissue
TCGA-63-7023-01A-01-BS1.cf277f61-7e00-476e-9e1b-820dc885cf51,tumor_tissue
TCGA-60-2709-11A-01-TS1.bf09ee9b-fdfd-4e7b-8d33-e81ade81d885,normal_tissue
TCGA-66-2765-01A-01-BS1.adc3079d-cf17-4d09-95d8-b6841cf6876f,tumor_tissue
TCGA-66-2785-11A-01-BS1.f74f90ba-7bdf-4fc2-b5ea-b09d97141907,normal_tissue
TCGA-90-7964-11A-01-TS1.9df5a18d-3e33-4140-a139-d4db87ee272f,normal_tissue
TCGA-77-7141-11A-01-TS1.2f94c215-0190-4b67-ab66-d3ea7a579cc0,normal_tissue
TCGA-39-5031-01A-01-TS1.82cd48e6-3c13-4565-bea9-403756cf963b,tumor_tissue
TCGA-73-4676-01A-01-TS1.6e3a6123-c675-4563-b4d1-14e15ebea65b,tumor_tissue
TCGA-78-7537-01A-01-BS1.361681cd-c994-4e34-b71f-67b660563dd2,tumor_tissue
TCGA-33-4583-11A-01-BS1.09818b4f-eb96-4562-abae-ae4a2ed0adfd,normal_tissue
TCGA-66-2781-11A-01-TS1.0d18a30f-2d81-4c78-b605-7502a2aa2c02,normal_tissue
TCGA-44-6146-01B-03-TS3.C57ED5B9-D68A-4088-AABD-9817345813F2,tumor_tissue
TCGA-91-6840-01A-01-BS1.c5444bb0-e7e1-4fc5-a15d-0b477c2a8526,tumor_tissue
TCGA-58-8388-11A-01-TS1.510c54c2-8272-4792-b4f2-36d41bed468e,normal_tissue
TCGA-33-A5GW-01A-01-TS1.C8A23A6D-480C-4C84-A1E5-47540A1A4C23,tumor_tissue
TCGA-66-2755-01A-01-TS1.b67a795a-bd8d-4e2e-bdd0-c4a3ba1a3880,tumor_tissue
TCGA-05-4432-01A-01-TS1.87571f3d-8856-4e67-8916-4eecb922fae2,tumor_tissue
TCGA-66-2737-01A-01-BS1.1dcdeedb-f315-41da-b658-b4947e2e4cbf,tumor_tissue
TCGA-33-4587-11A-01-TS1.9c0535ae-3c62-4568-b3e1-98c10fb22431,normal_tissue
TCGA-99-8032-01A-01-TS1.47647db3-4ef4-4570-bf7f-1985b2fe0696,tumor_tissue
TCGA-18-3407-11A-01-TS1.79911757-f4d7-4e20-91f4-5779d076c666,normal_tissue
TCGA-62-8397-11A-01-TS1.739729af-88ff-417f-9171-a1b2de012758,normal_tissue
TCGA-NC-A5HR-01A-02-TS2.1B2A21A9-E685-461D-A3FF-42A0D9D7FC23,tumor_tissue
TCGA-22-5477-01A-01-TS1.25b8da50-db12-479d-98ff-da2eaa25cb69,tumor_tissue
TCGA-NC-A5HF-01A-01-TS1.645E44C8-5848-4380-89D8-9EE5F799B644,tumor_tissue
TCGA-60-2724-01A-01-BS1.5937fcfd-26c7-46b3-9da0-407b76d0bd41,tumor_tissue
TCGA-62-A46O-01A-01-TSA.59B75044-364C-4C82-A389-1E3DEA0A1E89,tumor_tissue
TCGA-05-4432-01A-01-BS1.81d59eb6-b750-4d71-820d-f207288d4514,tumor_tissue
TCGA-91-8499-01A-01-TS1.157b5269-563d-4a4d-b46e-f355362035c0,tumor_tissue
TCGA-22-4613-11A-01-TS1.c401f480-84f4-4269-a633-1fd1a02aaa47,normal_tissue
TCGA-86-8359-01A-01-TS1.1c072938-7678-4af9-a656-d259451d95ac,tumor_tissue
TCGA-58-8392-01A-01-TS1.c95a52fa-d9db-401a-b8af-b42b894941e2,tumor_tissue
TCGA-21-5787-01A-01-BS1.581d1565-9067-4664-ae46-c94dec16f6b3,tumor_tissue
TCGA-85-6175-01A-01-TS1.08fc885a-88a8-4fa3-b3f5-b8fd786d959d,tumor_tissue
TCGA-73-4676-11A-01-BS1.4bd6e004-baea-4ed9-8eb2-2a1ad0cedcac,normal_tissue
TCGA-98-8023-11A-01-TS1.c1c309c4-b3b0-4e5a-8d47-96f998f316b8,normal_tissue
TCGA-77-7465-01A-01-TS1.2fdfbde6-7d32-448e-ae83-5ddac616a9a6,tumor_tissue
TCGA-86-8054-01A-01-BS1.807cd36d-2c75-4820-97fc-6f471e0ab0f6,tumor_tissue
TCGA-44-3917-01B-01-BS1.CB6E28E3-D426-4A88-941A-63C65B869B15,tumor_tissue
TCGA-55-7283-11A-01-TS1.26765471-874d-40b9-8f68-89d9a2fd698c,normal_tissue
TCGA-60-2713-11A-01-TS1.042e77e5-483b-4412-b5b4-2f04af057ef8,normal_tissue
TCGA-46-6026-01A-01-BS1.3f028b07-8cb4-4bcc-ab4a-1a916e91866b,tumor_tissue
TCGA-63-A5MG-01A-01-TSA.E9B3FE4D-F77E-4FE7-8D23-2ED6578CF622,tumor_tissue
TCGA-49-4487-11A-01-TS1.e4f6d972-e21d-4d00-b992-67d4ccfae52f,normal_tissue
TCGA-49-4488-11A-01-TS1.51598376-1483-4574-af44-fea432101662,normal_tissue
TCGA-66-2753-11A-01-TS1.358d5ccb-677f-4139-89e8-0a4e4c9d5d91,normal_tissue
TCGA-43-8116-01A-01-TS1.4044ed6f-501b-497d-87ad-aa4818a38119,tumor_tissue
TCGA-52-7812-01A-01-BS1.488565c3-6260-43b9-a507-f81bb7fb2ffd,tumor_tissue
TCGA-78-7158-01A-01-TS1.7316cf99-dff8-4f59-a0e0-c3ba3eb8dce5,tumor_tissue
TCGA-49-6767-01A-01-BS1.cf0fa204-1f31-4935-beab-ab91204ea89f,tumor_tissue
TCGA-63-A5MP-01A-01-TS1.14673CE6-A47F-4557-BC6D-3E9846E2B0F5,tumor_tissue
TCGA-66-2773-11A-01-BS1.bfb9a0cc-0878-4283-9bdc-21d6287ae7eb,normal_tissue
TCGA-93-7347-01A-01-TS1.02ce4270-8e0f-4e8d-a391-9bda489910ce,tumor_tissue
TCGA-O2-A52Q-01A-01-TSA.1C75AE48-43E2-49E6-A499-597176CFCC5A,tumor_tissue
TCGA-33-4547-01A-01-BS1.aec1fb80-fc7d-4432-b91b-8ba20af09681,tumor_tissue
TCGA-50-6592-01A-01-BS1.144bd638-42dc-412e-bf45-8c7860137eb6,tumor_tissue
TCGA-62-A46S-01A-01-TS1.86557AB5-8FB3-411D-8CA9-EB015D4B8C48,tumor_tissue
TCGA-44-6148-11A-01-TS1.3d54d8fb-791a-46da-a374-ca2d51ecfadd,normal_tissue
